구분,시도,상세주소,Latitude,Longitude,사찰명,소속단체(종단)
880,경남,경상남도 김해시 주촌면 서부로 1743번길 28(선지리),35.2425399,128.841691,선지사,조계종
881,경남,경상남도 남해군 고현면 화방사길 128-6,34.8648979,127.8637816,화방사,조계종
882,경남,경상남도 남해군 남해읍 망운로 10번길 45-10,34.8427505,127.8919498,법흥사,조계종
883,경남,경상남도 남해군 남해읍 남서대로 2240번길,34.8515424,127.8580294,망운사,조계종
884,경남,경상남도 남해군 상주면 보리암로 665,34.7520883,127.9829228,보리암,조계종
885,경남,경상남도 남해군 이동면 용문사길 166-11,34.7879899,127.9233383,용문사,조계종
886,경남,경상남도 남해군 창선면 창선로 153번길 240,34.8679567,127.9909774,운대암,조계종
887,경남,경상남도 창원시 마산합포구 진북면 의림로 382,35.13849,128.439672,의림사,조계종
888,경남,경상남도 창원시 마산합포구 몽고정길 46(부림동),35.2058579,128.5737598,정법사,조계종
889,경남,경상남도 창원시 마산합포구 성호서7길 46(추산동),35.2075498,128.5688882,성덕암,조계종
890,경남,경상남도 창원시 마산회원구 내서읍 광려로 542(신감리),35.1898636,128.4909396,광산사,조계종
891,경남,경상남도 밀양시 영남루1길 16-11(내일동),35.4917523,128.7566525,무봉사,조계종
892,경남,경상남도 밀양시 단장면 표충로 1338(구천리),35.5325933,128.9605778,표충사,조계종
893,경남,경상남도 밀양시 무안면 동부동안길 4(무안리),35.4716049,128.6510203,홍제사,조계종
894,경남,경상남도 밀양시 무안면 무안서로163-158(중산리),35.4665032,128.6064745,대법사,조계종
895,경남,경상남도 밀양시 산내면 원서3길 167(원서리),35.615834,128.9271987,석골사,조계종
896,경남,경상남도 밀양시 삼랑진읍 용전리 산 41,35.4491438,128.8419044,만어사,조계종
897,경남,경상남도 밀양시 삼랑진읍 천태로451-94,35.4111466,128.8863343,부은사,태고종
898,경남,경상남도 사천시 곤명면 다솔사길 417,35.0828375,127.919895,다솔사,조계종
899,경남,경상남도 사천시 백천길 326-2,34.9959931,128.0921251,백천사,관음회조계종
900,경남,경상남도 산청군 산청읍 웅석봉로 495,35.3835792,127.8694196,심적사,조계종
901,경남,경상남도 산청군 산청읍 웅석봉로 396,35.3872475,127.8770138,지곡사,조계종
902,경남,경상남도 산청군 산청읍 꽃봉산로133번길 15,35.4134911,127.8792992,심적정사,조계종
903,경남,경상남도 산청군 삼장면 평촌유평로 453,35.3428655,127.8293587,대원사,조계종
904,경남,경상남도 산청군 시천면 지리산대로 320-292,35.2785867,127.7926379,법계사,조계종
905,경남,경상남도 산청군 신등면 둔철산로 675-87,35.3894747,127.9749013,정취암,조계종
906,경남,경상남도 산청군 신등면 율곡사길 182,35.4163988,127.9668766,율곡사,조계종
907,경남,경상남도 산청군삼장면 대하내원로 256,35.3001788,127.8101563,내원사,조계종
908,경남,경상남도 양산시 물금읍 원동로 199-133,35.3162144,128.974858,용화사,조계종
909,경남,경상남도 양산시 상북면 천성산길 727-82,35.3959001,129.1033323,원효암,조계종
910,경남,경상남도 양산시 상북면 홍룡로 372,35.3971882,129.0863116,홍룡사,선학원
911,경남,경상남도 양산시 주진로 379-61(소주동),35.4051827,129.1312266,미타암,조계종
912,경남,경상남도 양산시 원동면 원동로 2282-111,35.425977,128.9501703,신흥사,조계종
913,경남,경상남도 양산시 중앙우회로 66-64,35.3410178,129.0443904,계원사,조계종
914,경남,경상남도 양산시 하북면 내원로 207,35.4242656,129.1044214,내원사,조계종
915,경남,경상남도 양산시 하북면 통도사로 108,35.4895981,129.0436225,통도사,조계종
916,경남,경상남도 양산시 동면 금산2길 210,35.3030388,129.0439345,법천사,조계종
917,경남,경상남도 의령군 가례면 자굴산로 1150-142(개승리),35.377064,128.2154557,백련암,조계종
918,경남,경상남도 의령군 부림면 고루로 945-107(경산리 837),35.4283678,128.3684822,운암사,조계종
919,경남,경상남도 의령군 부림면 여배로5길 2(묵방리),35.5047416,128.3180543,유학사,조계종
920,경남,경상남도 의령군 용덕면 덕암로 581-137,35.3799178,128.2515039,수도사,조계종
921,경남,경상남도 진주시 금산면 월아산로 1440번길 138(갈전리),35.1903313,128.1810024,청곡사,조계종
922,경남,경상남도 진주시 남강로 626-71(남성동),35.1875948,128.0758403,호국사,조계종
923,경남,경상남도 진주시 문산읍 동부로 781번길 267(상문리),35.1879068,128.1917678,두방사,조계종
924,경남,경상남도 진주시 의곡길 72(상봉동),35.2040405,128.0815212,의곡사,조계종
925,경남,경상남도 진주시 향교로 42번길 13(옥봉동),35.1979437,128.0876619,연화사,조계종
926,경남,경상남도 진주시 이반성면 장안로 65번길 291(장안리),35.2074464,128.3517209,성전사,조계종
927,경남,경상남도 진주시 집현면 응석로 435(정평리),35.2965468,128.0585555,응석사,조계종
928,경남,경상남도 진주시 망진산길 71(망경동),35.1766666,128.0781359,총림선원,선학원
929,경남,경상남도 창원시 진해구 대장로 273(대장동),35.14777,128.7793676,성흥사,조계종
930,경남,경상남도 창녕군 계성면 계성화왕산로 288-102,35.4914977,128.5298132,청련사,조계종
931,경남,경상남도 창녕군 계성면 북암길 147,35.5028203,128.5403971,삼성암,조계종
932,경남,경상남도 창녕군 영산면 적지길 184,35.4742537,128.5478993,법화사,조계종
933,경남,경상남도 창녕군 창녕읍 신당2길 4-3,35.5394179,128.5032236,창녕포교당,조계종
934,경남,경상남도 창녕군 창녕읍 화왕산로 135-71,35.5340158,128.5120301,석불사,법화종
935,경남,경상남도 창녕군 창녕읍 자하곡길 147,35.5435431,128.5202485,도성암,조계종
936,경남,경상남도 창녕군 창녕읍 화왕산관룡사길 171,35.5317376,128.5534513,관룡사,조계종
937,경남,경상남도 창녕군 창녕읍 새말길 142,35.5123242,128.5649301,극락암,조계종
938,경남,경상남도 창원시 성산구 대암로 55(대방동),35.2155759,128.7018564,불곡사,법화종
939,경남,경상남도 창원시 의창구 동읍 자여로 459(단계리),35.2488538,128.7165998,우곡사,조계종
940,경남,경상남도 창원시 성산구 곰절길 191(천선동),35.1768948,128.7172793,성주사,조계종
941,경남,경상남도 통영시 광도면 안정1길 363(안정리),34.9438167,128.3954521,안정사,법화종
942,경남,경상남도 통영시 봉수로 107-82(봉평동),34.8185644,128.4155837,용화사,조계종
943,경남,경상남도 하동군 북천면 상촌길 184-128,35.1547961,127.8492518,양천암,조계종
944,경남,경상남도 하동군 악양면 평사리길 59-102,35.1518936,127.6813962,한산사,조계종
945,경남,경상남도 하동군 양보면 상고개로 377-59,35.0651959,127.8725954,학방암,조계종
946,경남,경상남도 하동군 화개면 범왕길 528,35.2828671,127.6088419,칠불사,조계종
947,경남,경상남도 하동군 화개면 쌍계사길 59,35.2331323,127.6497622,쌍계사,조계종
948,경남,경상남도 함안군 군북면 사촌4길 863,35.2158886,128.3855625,원효암,조계종
949,경남,경상남도 함안군 칠북면 북원로 110-1,35.327363,128.5585488,장춘사,조계종
950,경남,경상남도 함양군 마천면 천왕봉로 1035-528,35.4078294,127.6711667,금대암,조계종
951,경남,경상남도 함양군 마천면 마천삼정로 544-659,35.3655435,127.6235209,영원사,조계종
952,경남,경상남도 함양군 마천면 광점길 27-177,35.3939486,127.7032713,벽송사,조계종
953,경남,경상남도 함양군 백전면 백운산길 3-291,35.6140146,127.6463511,상연대,조계종
954,경남,경상남도 함양군 서상면 덕유월성로 567,35.7470315,127.6792967,영각사,조계종
955,경남,경상남도 함양군 안의면 용추계곡로 623,35.6866904,127.7633866,용추사,조계종
956,경남,경상남도 함양군 함양읍 상림3길 32,35.521202,127.7225498,보림사,조계종
957,경남,경상남도 합천군 가야면 해인사길 12,35.8015499,128.0929936,해인사,조계종
958,경남,경상남도 합천군 합천읍 죽죽길 80,35.559862,128.1651795,연호사,조계종
959,경남,경상남도 밀양시 용두로 31-8 (가곡동),35.4801521,128.7671179,용궁사,조계종
960,경남,경상남도 함양군 마천면 천왕봉로 1035-337,35.4096441,127.6643628,안국사,조계종
961,경남,경상남도 하동군 악양면 신흥길 121-120,35.1667332,127.7335607,칠성사,조계종
962,제주,제주도 제주시 1100로 2528-11(노형동 산 20-17),33.4087029,126.4944197,천왕사,조계종
963,제주,제주도 제주시 원당로16길 41(삼양1동 696),33.5292607,126.5979702,불탑사,조계종
964,제주,제주도 제주시 산록북로 660(아라동 387),33.4237942,126.5583908,관음사,조계종
965,제주,제주도 제주시 아연로 216-5(오라2동 656-2),33.4666123,126.5105314,월정사,선학원
966,제주,제주도 제주시 신성로10길 23(이동2동 1014-3),33.4945149,126.5301921,제석사,조계종
967,제주,제주도 제주시 독짓골8길 26(도남동 80-2),33.491624,126.5323307,보덕사,조계종
968,제주,제주도 서귀포시 하원북로35번길 15-28(하원동 1071),33.2651982,126.4577155,법화사,조계종
969,제주,제주도 서귀포시 이어도로 293-28(대포동 1165),33.2461046,126.4495188,약천사,조계종
970,제주,제주도 서귀포시 돈내코로 296-127(상효동 산1-1),33.3164924,126.5746755,남국선원,대각회
971,제주,제주도 서귀포시 남원읍 태위로 510(남원읍 남원리 2493),33.2949645,126.6878984,선광사,태고종
972,제주,제주도 제주시 한경면 용고로 63(한경면 고산리 2923),33.2994846,126.1806228,월성사,조계종
973,제주,제주도 제주시 애월읍 하귀동남2길 40-16(애월읍 상귀리 329),33.4778422,126.4139958,월영사,태고종
